date,season,team1,team1ID,team2,team2ID,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2007-09-15,2007,north carolina,153,virginia,258,20,22,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,syracuse,183,illinois,356,20,41,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,miami (oh),193,cincinnati,2132,10,47,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,northern illinois,2459,eastern michigan,2199,19,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,purdue,2509,central michigan,2117,45,22,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,umass,113,towson,119,36,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,wisconsin,275,the citadel,2643,45,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,penn state,213,buffalo,2084,45,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,northeastern,111,northwestern state,2466,42,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,brown,225,duquesne,2184,28,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,auburn,2,mississippi state,344,14,19,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,dartmouth,159,colgate,2142,28,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,holy cross,107,harvard,108,31,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,savannah state,2542,bethune-cookman,2065,13,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,wagner,2681,marist,2368,24,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,robert morris,2523,st francis (pa),2598,28,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,iona,314,sacred heart,2529,34,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,georgetown,46,yale,43,14,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,florida atlantic,2226,minnesota,135,42,39,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,dayton,2168,central state,2119,40,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,davidson,2166,lenoir-rhyne,2331,21,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,georgia,61,western carolina,2717,45,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,clemson,228,furman,231,38,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,kalamazoo,126,valparaiso,2674,24,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,butler,2086,st. joseph's (in),2601,11,8,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,charleston southern,2127,johnson c smith,2304,44,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,virginia tech,259,ohio,195,28,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,iowa state,66,iowa,2294,15,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,wisconsin-platteville,272,drake,2181,7,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,north carolina central,2428,elizabeth city state,2207,18,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,missouri,142,western michigan,2711,52,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,rice,242,texas tech,2641,24,59,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,western kentucky,98,eastern kentucky,2198,26,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,montana state,147,utah tech,3101,61,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,delaware,48,rhode island,227,38,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,florida,57,tennessee,2633,59,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,rutgers,164,norfolk state,2450,59,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,washington,264,ohio state,194,14,33,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,oklahoma,201,utah state,328,54,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,ucf,2116,texas,251,32,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,appalachian state,2026,northern arizona,2464,34,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,michigan,130,notre dame,87,38,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,wake forest,154,army,349,21,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,miami,2390,florida international,2229,23,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,morgan state,2415,winston-salem,2736,17,19,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,youngstown state,2754,stony brook,2619,42,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,kent state,2309,delaware state,2169,38,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,marshall,276,new hampshire,160,35,48,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,navy,2426,ball state,2050,31,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,utah,254,ucla,26,44,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,central connecticut,2115,southern connecticut state,2583,56,34,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,north carolina a&t,2448,hampton,2261,14,59,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,albany,399,hofstra,2275,13,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,villanova,222,maine,311,24,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,princeton,163,lehigh,2329,21,32,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,east carolina,151,southern mississippi,2572,21,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,james madison,256,vmi,2678,45,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,pennsylvania,219,lafayette,322,7,8,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,florida a&m,50,howard,47,30,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,fordham,2230,columbia,171,27,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,nc state,152,wofford,2747,38,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,oregon state,204,idaho state,304,61,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,california,25,louisiana tech,2348,42,12,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,alabama,333,arkansas,8,41,38,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,southern,2582,prairie view,2504,12,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,arkansas-pine bluff,2029,alabama state,2011,10,12,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,baylor,239,texas state,326,34,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,louisiana,309,mcneese,2377,17,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,william & mary,2729,liberty,2335,48,41,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,morehead state,2413,west virginia tech,2706,34,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,southeast missouri state,2546,indiana state,282,13,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,oregon,2483,fresno state,278,52,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,texas a&m,245,louisiana monroe,2433,54,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,south carolina,2579,south carolina state,2569,38,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,arkansas state,2032,smu,2567,45,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,kansas,2305,toledo,2649,45,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,vanderbilt,238,ole miss,145,31,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,tulane,2655,houston,248,10,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,eastern illinois,2197,illinois state,2287,21,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,austin peay,2046,tennessee state,2634,32,33,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,murray state,93,lambuth,2321,48,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,coastal carolina,324,georgia southern,290,34,42,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,cornell,172,bucknell,2083,38,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,north dakota state,2449,sam houston state,2534,41,38,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,central arkansas,2110,ut martin,2630,48,34,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,southeastern louisiana,2545,kentucky wesleyan,2316,79,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,uab,5,alcorn state,2016,22,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,western illinois,2710,st. francis (il),2595,69,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,kansas state,2306,missouri state,2623,61,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,alabama a&m,2010,mississippi valley state,2400,45,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-15,2007,kentucky,96,louisville,97,40,34,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,memphis,235,jacksonville state,55,35,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,nebraska,158,usc,30,31,49,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,south dakota state,2571,northern iowa,2460,17,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,southern utah,253,southern illinois,79,10,44,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,boise state,68,wyoming,2751,24,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,georgia tech,59,boston college,103,10,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,lsu,99,middle tennessee,2393,44,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,new mexico state,166,utep,2638,29,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,northwestern,77,duke,150,14,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,tulsa,202,byu,252,55,47,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,nevada,2440,nicholls,2447,52,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,cal poly,13,weber state,2692,47,19,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,portland state,2502,sacramento state,16,35,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,eastern washington,331,uc davis,302,41,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,san diego,301,northern colorado,2458,49,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,unlv,2439,hawai'i,62,14,49,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,stanford,24,san josé state,23,37,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,washington state,265,idaho,70,45,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,colorado,38,florida state,52,6,16,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,arizona,12,new mexico,167,27,29,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-16,2007,arizona state,9,san diego state,21,34,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-20,2007,middle tennessee,2393,western kentucky,98,17,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-20,2007,hampton,2261,morgan state,2415,24,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-20,2007,miami,2390,texas a&m,245,34,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-21,2007,tennessee tech,2635,murray state,93,48,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-21,2007,la salle,2325,college of new jersey,2442,12,13,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,tulsa,202,oklahoma,201,21,62,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,akron,2006,kent state,2309,27,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,new hampshire,160,dartmouth,159,52,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,bowling green,189,temple,218,48,35,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,indiana,84,illinois,356,14,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,virginia,258,georgia tech,59,28,23,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,west virginia,277,east carolina,151,48,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,louisville,97,syracuse,183,35,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,south florida,58,north carolina,153,37,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,nc state,152,clemson,228,20,42,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,jacksonville,294,unc pembroke,2882,55,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,yale,43,cornell,172,51,12,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,nebraska,158,ball state,2050,41,40,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,ole miss,145,florida,57,24,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,columbia,171,marist,2368,31,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,fordham,2230,dayton,2168,24,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,morehead state,2413,robert morris,2523,8,9,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,butler,2086,missouri s&t,2402,28,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,lehigh,2329,vmi,2678,37,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,sacred heart,2529,duquesne,2184,23,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,rhodes,2519,hofstra,2275,24,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,bucknell,2083,richmond,257,14,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,rhode island,227,hofstra,2275,24,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,navy,2426,duke,150,46,43,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,boston college,103,army,349,37,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,nicholls,2447,azusa pacific,2049,30,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,virginia tech,259,william & mary,2729,44,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,elon,2210,liberty,2335,42,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,marian,2366,valparaiso,2674,13,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,missouri,142,illinois state,2287,38,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,maine,311,umass,113,7,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,southern illinois,79,arkansas-pine bluff,2029,58,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,jacksonville state,55,eastern kentucky,2198,20,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,wofford,2747,appalachian state,2026,42,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,ohio,195,wyoming,2751,33,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,montana,149,albany,399,35,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,byu,252,air force,2005,31,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,wake forest,154,maryland,120,31,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,michigan,130,penn state,213,14,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,eastern michigan,2199,howard,47,38,15,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,lsu,99,south carolina,2579,28,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,ohio state,194,northwestern,77,58,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,central michigan,2117,north dakota state,2449,14,44,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,colorado,38,miami (oh),193,42,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,weber state,2692,montana state,147,5,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,ucf,2116,memphis,235,56,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,oklahoma state,197,texas tech,2641,49,45,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,notre dame,87,michigan state,127,14,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,norfolk state,2450,bethune-cookman,2065,38,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,youngstown state,2754,lock haven,209,35,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,uc davis,302,northeastern,111,28,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,houston,248,colorado state,36,38,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,idaho,70,northern illinois,2459,35,42,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,mississippi valley state,2400,jackson state,2296,16,50,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,drake,2181,northern iowa,2460,7,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,idaho state,304,eastern washington,331,7,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,south carolina state,2569,winston-salem,2736,20,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,arkansas,8,kentucky,96,29,42,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,villanova,222,pennsylvania,219,34,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,buffalo,2084,baylor,239,21,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,indiana state,282,eastern illinois,2197,20,54,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,western carolina,2717,presbyterian college,2506,33,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,california,25,arizona,12,45,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,james madison,256,coastal carolina,324,45,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,lafayette,322,princeton,163,14,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,stony brook,2619,monmouth,2405,21,15,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,northern arizona,2464,northern colorado,2458,34,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,north carolina a&t,2448,north carolina central,2428,22,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,san diego state,21,portland state,2502,52,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,north texas,249,florida atlantic,2226,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,auburn,2,new mexico state,166,55,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,pittsburgh,221,connecticut,41,14,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,louisiana,309,troy,2653,31,48,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,kansas,2305,florida international,2229,55,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,tennessee,2633,arkansas state,2032,48,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,western michigan,2711,central connecticut,2115,51,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,mississippi state,344,gardner-webb,2241,31,15,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,stephen f. austin,2617,western illinois,2710,13,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,texas,251,rice,242,58,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,austin peay,2046,ut martin,2630,17,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,towson,119,delaware,48,7,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,western connecticut state,2843,iona,314,41,37,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,grambling,2755,alabama a&m,2010,31,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,samford,2535,southeast missouri state,2546,26,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,southern,2582,tennessee state,2634,41,34,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,georgia southern,290,chattanooga,236,38,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,missouri state,2623,central arkansas,2110,42,38,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,toledo,2649,iowa state,66,36,35,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,cincinnati,2132,marshall,276,40,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,harvard,108,brown,225,24,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-22,2007,alabama,333,georgia,61,23,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,alabama state,2011,alcorn state,2016,28,25,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,new mexico,167,sacramento state,16,58,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,usc,30,washington state,265,47,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,wisconsin,275,iowa,2294,17,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,south dakota state,2571,texas state,326,38,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,utah state,328,san josé state,23,20,23,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,tulane,2655,southeastern louisiana,2545,35,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,southern utah,253,mcneese,2377,20,41,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,tcu,2628,smu,2567,21,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,minnesota,135,purdue,2509,31,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,utep,2638,texas southern,2640,52,12,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,cal poly,13,western oregon,2848,24,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,unlv,2439,utah,254,27,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,arizona state,9,oregon state,204,44,32,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,stanford,24,oregon,2483,31,55,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,ucla,26,washington,264,44,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-23,2007,hawai'i,62,charleston southern,2127,66,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-27,2007,ut martin,2630,tennessee tech,2635,10,13,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-27,2007,arkansas state,2032,memphis,235,35,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-27,2007,boise state,68,southern mississippi,2572,38,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-27,2007,north carolina a&t,2448,norfolk state,2450,20,50,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,south florida,58,west virginia,277,21,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,tulane,2655,lsu,99,9,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,indiana state,282,southern illinois,79,10,72,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,illinois,356,penn state,213,27,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,connecticut,41,akron,2006,44,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,army,349,temple,218,37,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,ball state,2050,buffalo,2084,49,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,central michigan,2117,northern illinois,2459,35,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,miami,2390,duke,150,24,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,purdue,2509,notre dame,87,33,19,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,virginia tech,259,north carolina,153,17,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,northwestern,77,michigan,130,16,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,james madison,256,villanova,222,35,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,jacksonville,294,davidson,2166,10,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,holy cross,107,yale,43,17,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,iowa,2294,indiana,84,20,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,south carolina,2579,mississippi state,344,38,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,texas a&m,245,baylor,239,34,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,dartmouth,159,pennsylvania,219,21,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,brown,225,rhode island,227,42,49,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,william & mary,2729,towson,119,27,22,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,morehead state,2413,dayton,2168,42,35,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,robert morris,2523,vmi,2678,13,40,0,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,duquesne,2184,frostburg state,341,37,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2007-09-29,2007,lehigh,2329,harvard,108,20,13,1,NaN,NaN,NaN,NaN,NaN,NaN
